1.375172668403500109e-03,3.217814060205922110e-03,-9.094504287511405091e-04,6.750680430346120940e-03,2.430849906210910249e-03,1.115876115054926024e-02
-1.033898177607898983e-03,3.562932085445265872e-03,-1.020423481147347345e-04,7.218806185858380256e-03,3.873891929291174794e-03,1.240257624421822746e-02
-1.139979553874676975e-03,4.901174440159461292e-03,5.435241294310940796e-04,7.365810662813391391e-03,2.477155165660848736e-03,1.393707907050631585e-02
-2.225534592798031515e-03,4.324194723957895323e-03,8.225256153989461607e-04,7.104928851285810011e-03,3.619440581717050642e-03,1.592685845449163737e-02
1.850647909862391562e-04,4.087549428097215880e-03,1.330723513132850248e-03,7.453190550464964571e-03,3.702562248726305565e-03,1.599037100944842790e-02
2.082877257895800107e-03,4.140846505723356531e-03,3.840545390223975425e-03,7.924015647068544110e-03,4.547889785821797662e-03,1.593432058244266883e-02
4.614284209444690504e-03,3.940991904473407220e-03,1.354124874128734193e-03,8.459102305041698092e-03,5.905557211850740590e-03,1.567508690242671102e-02
6.646932893656398375e-03,3.028576839942768387e-03,2.441567385145880856e-03,8.881555812521193735e-03,6.145129287880242257e-03,1.509158854235559920e-02
7.132909029586984549e-03,2.945071017541983551e-03,2.148549993171260108e-03,8.806513646494016495e-03,4.913732496391384243e-03,1.533330814297670548e-02
7.920565119692517253e-03,4.379192162084224148e-03,2.444053276626677578e-03,9.557028668440836067e-03,5.442873187376058228e-03,1.584202835417570371e-02
8.060958638341735386e-03,5.097994901053104315e-03,2.546663111133374863e-03,1.097592466354513872e-02,4.962956460346680185e-03,1.670017182696495461e-02
8.340678866961628163e-03,4.549710805737719813e-03,3.399349680744924700e-03,1.102712441933442408e-02,5.284184576570666141e-03,1.829389134583960311e-02
8.119713426305434287e-03,4.229201044244105916e-03,2.591950408664565279e-03,1.144896389961160173e-02,4.856626902636654829e-03,1.599042293183007904e-02
9.119324373602676406e-03,4.883530332614494616e-03,3.610356582505950054e-03,1.269677285065853173e-02,4.738002747593047202e-03,1.482030477181976898e-02
8.409779048057954356e-03,5.884612018162042185e-03,3.819583914494141096e-03,1.403562822478967090e-02,6.202939425286269938e-03,1.457582017079131313e-02
8.374362230951308203e-03,6.987236434521846423e-03,5.722790670872970192e-03,1.372898072483832999e-02,4.554461865614417050e-03,1.403554384039188037e-02
7.710693076307302725e-03,8.683092441493072897e-03,7.991169155888322440e-03,1.520323192513789792e-02,4.653736176547072431e-03,1.395805605620879450e-02
7.699316907861826834e-03,9.460108855161514577e-03,7.629998663423910241e-03,1.591252133162902524e-02,5.807654581188008078e-03,1.347826635647851774e-02
8.793267597117876422e-03,1.045083833936233039e-02,6.427596199854965740e-03,1.703726741167697900e-02,5.025324006096509866e-03,1.386344015336578479e-02
1.003967986045177160e-02,1.109485683629156047e-02,6.445304063738405836e-03,1.768971347367758254e-02,4.892673092400118100e-03,1.553529633747047743e-02
8.811208779035017979e-03,1.002136625787361512e-02,6.682038229623662486e-03,1.783024232228588163e-02,3.760028551233051720e-03,1.559886712892832872e-02
1.109211274015815644e-02,9.918042108286940356e-03,6.698654463223268837e-03,1.746795069868319061e-02,3.634218412546921795e-03,1.733703404166558187e-02
1.084439892272521903e-02,1.008676851743279396e-02,7.169139322018745590e-03,1.834973394375749925e-02,2.627801360928798055e-03,1.722213791770007066e-02
9.515671406139219329e-03,1.092639955204682302e-02,7.637038728779479979e-03,1.901858754237930466e-02,3.234868104988659378e-03,1.762739190922269286e-02
8.607119531011984265e-03,1.039033385272317839e-02,6.220384872323941189e-03,2.094589328258677011e-02,2.078775515280151601e-03,1.575233109092682646e-02
8.013718171225620024e-03,9.556782648201677874e-03,5.455695916905367593e-03,2.139565961398714328e-02,2.710429095414623561e-03,1.748597766082813504e-02
9.410817744537487359e-03,8.915305434666424486e-03,5.330592060529802841e-03,2.131262114853585410e-02,2.035782257444531708e-03,1.812890534057675154e-02
1.040637466784917996e-02,7.195010811547195712e-03,4.853390914575994759e-03,2.184400037267091726e-02,2.177419122135399766e-03,1.751634910294944461e-02
9.354852408023995106e-03,8.548216917390823871e-03,3.104732910441778196e-03,2.081864528171678552e-02,1.253000522318253093e-03,1.503069088515881016e-02
8.757177330407348720e-03,7.543198365688124837e-03,3.751143382712445254e-03,2.130046624098114877e-02,7.890005660430885826e-04,1.467297473656827174e-02
8.748951379393788558e-03,8.362877974160201622e-03,4.039762909084701308e-03,2.147542285044644686e-02,1.276382680773307469e-03,1.414370604663236532e-02
8.400871947865512501e-03,7.364236857145472354e-03,4.974140513761937665e-03,2.121639680562720232e-02,5.672822130625778964e-04,1.359398378970492691e-02
6.826553404295263895e-03,6.183422114745715584e-03,6.372366097985686373e-03,2.169242397834961894e-02,3.096759256642463501e-04,1.328009753386872119e-02
8.177503407188327356e-03,7.715357188902731075e-03,7.240277059326201761e-03,2.220040225034887460e-02,2.109318876030966301e-03,1.206357697886527129e-02
8.619092961436421868e-03,9.910222133753280802e-03,6.777876652459680420e-03,2.366351368776244482e-02,3.630438551535937301e-03,1.155194429930976943e-02
9.855276703282308745e-03,8.903468174127009138e-03,7.722864148575122115e-03,2.210135814613569533e-02,3.406948714301103430e-03,1.233402502242561538e-02
1.058173526468129608e-02,8.362191422515850153e-03,8.238986096233216067e-03,2.109576038572090126e-02,2.447797919118441766e-03,1.271018386173657262e-02
9.803144275991351048e-03,7.687761381352763157e-03,7.071042514917739996e-03,1.974917291485460066e-02,1.576129271869922523e-03,1.276639247089020324e-02
9.868365573721213369e-03,7.817304300988639140e-03,8.026919012020019076e-03,2.119349147884448670e-02,7.980741266964284843e-04,1.241190053036666033e-02
8.588282297638007157e-03,7.500344903574143393e-03,7.403461336430107800e-03,2.140024277801782365e-02,-1.047173856081303487e-03,1.275123246458749471e-02
6.774284177843851833e-03,5.771891625031824388e-03,6.916194157570549131e-03,2.088636682904557521e-02,5.755777579189084829e-04,1.362562065349390630e-02
7.334300887087050712e-03,5.037206966862902910e-03,6.279135302227380200e-03,1.974816939320176573e-02,4.307571501398220525e-04,1.450693584928657368e-02
9.029536132503231810e-03,5.609129480780745101e-03,5.314320356313637431e-03,1.862228378597558659e-02,4.847662294743873817e-04,1.368400176813522155e-02
1.006307395547962648e-02,4.861356789865045602e-03,4.427677070567943504e-03,1.826483769820210629e-02,2.630187265229279271e-04,1.249414372998921760e-02
1.125578359408059385e-02,5.425250099997105599e-03,5.592236219288740373e-03,1.750124961840099358e-02,1.624962699738834290e-04,1.287795662043270291e-02
1.208491446807346062e-02,6.537234984517566704e-03,5.258461038192605193e-03,1.912135344400977405e-02,-1.649903175874229116e-03,1.303878871112868452e-02
1.237246982981907682e-02,6.405034200952047091e-03,5.395659384591675045e-03,1.975975750254260754e-02,-3.033315894521333711e-04,1.241852348928489287e-02
1.302764765453742236e-02,6.568588687530976800e-03,6.453118894921444117e-03,2.100801987287815448e-02,-1.433787064867739604e-03,1.331144336969980121e-02
1.392337071921179344e-02,6.235130790817168880e-03,6.945586675145316510e-03,1.994188632472333397e-02,3.278070554993740317e-04,1.337335672897583920e-02
1.419952905528360995e-02,5.798554752051671840e-03,6.502116801281314362e-03,1.928958626593189896e-02,-7.144145388539963840e-04,1.333088615891179184e-02
1.565169772853548108e-02,7.170870088205319112e-03,7.305195260334419391e-03,1.898095052065260080e-02,-1.822421613017680955e-03,1.391384717120723764e-02
1.398271366835297964e-02,7.760350815886095724e-03,7.196695638905794071e-03,1.722487904674974840e-02,-2.714715058650448570e-03,1.496435535922052001e-02
1.383498920647401736e-02,4.712515793636568376e-03,7.405131290732470777e-03,1.873597048792931957e-02,-3.320225324858051049e-03,1.541237350610691337e-02
1.370556919833879755e-02,3.579146107690202305e-03,5.377610414308250583e-03,1.799765405081259206e-02,-5.887725801176654436e-03,1.425126373344231742e-02
1.558677567647448990e-02,3.016032644500863356e-03,6.287145633082224724e-03,1.785034001669616108e-02,-5.286963159025205757e-03,1.509736673939821028e-02
1.322938543513140809e-02,9.953741532931301844e-04,5.836031837590512777e-03,1.661884001167350522e-02,-6.306263405231335786e-03,1.644172083406609738e-02
1.388103155782615360e-02,1.207137489267889711e-03,5.854639539077895194e-03,1.580824690685320860e-02,-5.125658429508741024e-03,1.752057471584451964e-02
1.454129834206323128e-02,-1.409258739575101720e-05,4.837623922917524619e-03,1.658477366215837037e-02,-6.250957662763484413e-03,1.757291495992090516e-02
1.534543583494893740e-02,-2.973929875432896469e-03,6.085854395474292119e-03,1.489468675100261152e-02,-6.780441724971643380e-03,1.665469829965878640e-02
1.497313286576996971e-02,-3.490603824205247563e-03,5.504628650100830065e-03,1.396035998370409072e-02,-6.048698801724634519e-03,1.813523951111785382e-02
1.550182113955050379e-02,-4.500070566352387842e-03,6.577478346190810711e-03,1.344701678547338859e-02,-6.180287424672530235e-03,1.862949295906957126e-02
1.623459196434647728e-02,-3.861777767096699794e-03,7.126951109236581879e-03,1.364005776940066354e-02,-4.060777439144402923e-03,1.624364902920112999e-02
1.702028409209130691e-02,-2.368491129704553867e-03,6.956858489089268877e-03,1.341382323609546963e-02,-5.513788627221046304e-03,1.510390174600233573e-02
1.769457347353921295e-02,-2.310867339208610288e-03,5.190648312925712216e-03,1.266982420424873912e-02,-4.597848239471351468e-03,1.576086971516262383e-02
1.828895165791429717e-02,-2.338808435510070227e-03,5.309123989060469603e-03,1.257045697333383782e-02,-1.974787552992606117e-03,1.743071875561226503e-02
1.815500520993250377e-02,-2.019397841909354764e-03,4.724053939909598696e-03,1.284137751679604450e-02,-1.633724261037012562e-03,1.638649336259215619e-02
1.816050192940373356e-02,-2.218376535453680728e-03,5.292411089510343919e-03,1.332907076325997968e-02,-2.012165023625960784e-03,1.647037635252536145e-02
1.672325459141152035e-02,-1.827764760777196833e-03,4.047111310249872605e-03,1.557357947213618837e-02,-1.129369522627344906e-03,1.371581280460355649e-02
1.798476431062610500e-02,-8.436922168410640379e-04,5.659401235630279713e-03,1.607936867888802579e-02,-2.113556296876695044e-03,1.238310193865455738e-02
1.831090109000542768e-02,-1.293179423836127856e-03,6.574421685321543002e-03,1.534201518842960750e-02,-8.649157676501053292e-04,1.512796516922824616e-02
1.890638449117883202e-02,-1.515270496073650892e-03,6.519218593633754368e-03,1.390884250940122892e-02,-1.753057659655269784e-03,1.458664174975240167e-02
2.055487090127327762e-02,-7.294052471719696595e-04,7.318657117954065032e-03,1.431054009893199114e-02,-5.767451435373476248e-04,1.418513713504464951e-02
1.913159300863130630e-02,2.197528194609140676e-03,8.448447605398787946e-03,1.329401773979040427e-02,-4.529628501630861477e-04,1.139604474438334070e-02
1.980773220474090282e-02,1.653202942759751225e-03,8.323906006503675042e-03,1.200465005313040671e-02,-1.067598158283473465e-03,1.222729909046009478e-02
1.851008522089151592e-02,1.345439656721066340e-03,9.502351443648655166e-03,1.290125480543280294e-02,-1.681548709326206436e-03,1.074409386337246697e-02
1.709834982880359053e-02,1.032919524471011740e-03,9.995536449749585842e-03,1.177771089630819980e-02,-1.802655696404876487e-03,9.537734333556271982e-03
1.752770196293631025e-02,1.719197480436725992e-03,9.936546566517386048e-03,1.289464652353564111e-02,-2.096084325646257584e-03,8.720867775259811411e-03
1.890348188727709877e-02,3.201712684112484331e-03,1.093491357000752652e-02,1.435731555821579200e-02,-9.752067605876952022e-04,6.946235288196439192e-03
2.039283620322477827e-02,3.641555928292264550e-03,1.198010626916216556e-02,1.347761925809853184e-02,-3.947301444901847199e-04,7.897317167729398998e-03
2.024967421731708322e-02,3.374202272385458997e-03,1.188502745738589245e-02,1.272455384887109797e-02,9.091884059798721260e-05,7.454577458661205795e-03
2.286812588294288850e-02,1.768442045827229442e-03,1.213666430307058439e-02,1.250517579677481658e-02,1.190843032169119605e-03,8.426436249654001287e-03
2.181107602156944283e-02,2.071196447393246123e-03,1.113413400540370218e-02,1.281659219184907474e-02,8.080794093629356523e-04,8.777340998256139004e-03
2.204054383713575233e-02,2.183104535046527430e-03,1.291598949742143836e-02,1.188444747112173995e-02,2.023222707667936488e-04,9.578100617221904645e-03
1.961668906697599385e-02,2.980979114336834625e-03,1.294193434229208052e-02,1.268380824053268532e-02,2.453812016489538995e-03,9.931137917313091409e-03
1.852236716405575648e-02,3.280516737151227460e-03,1.343533538004775853e-02,1.336351353377985586e-02,4.093983519166360767e-03,8.778381922935831957e-03
1.822545757305101682e-02,2.935271609184925742e-03,1.347284969192319090e-02,1.161951236137250855e-02,3.885081701916381653e-03,8.584955929284744658e-03
1.668116456236437561e-02,3.260529073090517004e-03,1.376847506298272024e-02,1.329695774744681439e-02,3.417214110879885584e-03,5.552432976840116982e-03
1.816167276889179769e-02,3.937640848411350786e-03,1.335851069673162084e-02,1.201691155558071503e-02,3.357115428938974976e-03,4.092565232730258941e-03
1.751521214577722238e-02,4.463740601092529812e-03,1.395829956604691807e-02,1.289174983900015850e-02,2.804169495943622560e-03,2.397669982524381141e-03
1.712948956323483846e-02,5.510055102273838518e-03,1.351254125874316175e-02,1.172831777414608083e-02,1.740594586531567711e-03,3.450569307460528510e-03
1.726904489935944184e-02,6.245851412927298438e-03,1.311064618403108908e-02,1.145150139805308984e-02,2.390993673680224998e-03,4.871313388741114331e-03
1.715989957026443913e-02,5.670114938028426171e-03,1.440695191024165406e-02,1.089043442350113786e-02,3.124769160888845113e-03,5.625849428049736756e-03
1.648959135614346677e-02,4.979057502508953993e-03,1.373678691499771558e-02,1.034547141814586187e-02,2.845319186563929903e-03,5.576208178787410256e-03
1.792691054885233934e-02,5.276246142316190144e-03,1.537665801595033965e-02,1.104149018369658675e-02,3.182763311577904881e-03,6.912707364391055230e-03
1.695257931993635753e-02,4.465650804553790605e-03,1.434537926695146973e-02,1.085793342588802640e-02,5.477275868057341485e-03,6.209341295560204081e-03
1.800727124725498215e-02,4.090777381699673906e-03,1.415883352943480590e-02,1.150122473216060731e-02,5.744716450714468757e-03,5.244137956797341286e-03
1.716716708044322207e-02,3.361461144775370127e-03,1.525549462374039579e-02,1.188744331855103899e-02,5.471806799917542860e-03,3.535349803917195097e-03
1.677257291923719279e-02,3.517690738516269372e-03,1.600438627170494912e-02,1.243083119243010640e-02,5.026260370382583387e-03,2.993794450117535401e-03
1.659046561687388052e-02,3.756687170452527834e-03,1.588070487212642559e-02,1.120137827482844094e-02,4.836149159027835695e-03,2.151106451019876679e-03
1.712242229171108757e-02,3.404203529421828602e-03,1.616429600041907610e-02,1.256595366530764354e-02,2.901843489818028022e-03,-5.281830427702077259e-04
1.897016291010927835e-02,1.575810737431174689e-03,1.557360901741634482e-02,1.325763478825266010e-02,1.036082482451910255e-03,-1.508103552072244261e-03
1.871402330113712195e-02,2.201967455297299849e-03,1.580337877578035649e-02,1.509838861023864338e-02,-8.583680440697482629e-04,-1.427387882572013749e-03
1.960769989587675052e-02,3.289192442777491131e-03,1.493746288657375743e-02,1.492634653979126209e-02,-3.703378794786978644e-04,9.082203325820551593e-04
1.937026957064720903e-02,2.848251666801146845e-03,1.436083141652598656e-02,1.521808903931449845e-02,-8.448976840995188389e-04,3.594607153055831344e-04
2.016288526941970027e-02,1.625347259317635367e-03,1.369105048319435927e-02,1.373744024408929051e-02,9.215757903936788904e-04,1.569628767002900207e-04
1.886574835136752351e-02,1.964476708692985962e-03,1.134985643857409215e-02,1.482180536548573582e-02,2.260813462781775113e-03,2.222319715618392179e-03
1.922674317983048831e-02,3.621325766698605970e-03,1.204676701040931740e-02,1.297523119419821160e-02,4.120735442962697274e-03,2.748863349860758247e-03
1.908507700516653971e-02,2.557495724588071742e-03,1.290514708599557227e-02,1.426807254207229647e-02,3.316447364648603992e-03,1.799574047144591798e-03
1.980854912138026516e-02,3.154058482147886668e-03,1.419803789672067010e-02,1.425289181005839033e-02,1.805338709540007559e-03,3.160074244759308003e-03
1.958294134401086101e-02,3.242624141985422058e-03,1.453868753146206685e-02,1.333003240584767352e-02,-2.453915545517475899e-04,3.073863732984355099e-03
1.979750555796076783e-02,1.925409151344816558e-03,1.342026583735321521e-02,1.350101276123673831e-02,-1.249990452820805460e-03,3.575269965912244562e-03
2.061345854883256737e-02,2.860483707861454384e-03,1.363740222569644056e-02,1.346599319781925305e-02,-1.389722832109113954e-03,2.119343351970515762e-03
2.110714675144718250e-02,3.039658041889463889e-03,1.267701402028315744e-02,1.181314964510858309e-02,-6.488560157332628467e-04,1.777640502648295852e-04
2.105059087480152732e-02,2.297394203306046389e-03,1.301771124701075512e-02,1.275257391862027675e-02,4.064820947613761570e-05,8.746176183313370380e-04
2.014004736861346040e-02,1.615627040878047597e-03,1.403877727959573947e-02,1.295055917295511415e-02,1.407012617404532792e-04,8.661485356737278840e-04
1.905427643257114403e-02,3.357378175682236392e-04,1.216951654122899913e-02,1.226788061028445329e-02,1.323157412323411461e-03,1.723703957973612803e-03
1.889239178212731921e-02,1.322681690999454951e-03,1.121426225733102196e-02,1.137657422614062920e-02,1.455527338862364246e-03,3.388414044485962839e-03
2.026975497511339028e-02,2.632322765108673340e-04,1.097033977775520135e-02,1.128665604576083864e-02,2.470096515684899047e-03,2.473580954235349554e-03
2.130344276331138167e-02,1.838292084890108232e-03,1.300916655455171440e-02,1.092702901217117335e-02,3.055819882529919353e-03,4.728285502210330220e-03
2.216167956947381196e-02,2.092065956724639339e-03,1.301783106811888260e-02,1.013255270876744357e-02,3.282976714372468248e-03,4.280551105893534887e-03
2.186359835793428436e-02,1.653727646086999891e-03,1.430207440576988266e-02,8.571747953709586351e-03,1.446045970187928879e-03,6.676775606967820000e-03
2.251533707320631586e-02,2.732125838730979812e-03,1.517158918242918902e-02,7.676550897240505718e-03,2.521367436639602132e-03,6.709764301424480000e-03
2.196687646971683464e-02,4.449795752711106431e-03,1.583406108877316934e-02,8.712429703338121084e-03,3.118206553356078076e-03,5.401507716972090041e-03
2.161904501017006611e-02,4.504840085748585722e-03,1.449221244804785834e-02,8.188599093919033539e-03,3.124602048031361202e-03,4.725349380671874447e-03
2.080095089332029828e-02,5.544058808819456001e-03,1.454971668221073829e-02,6.969133131226672509e-03,2.172686130158512502e-03,5.015437698811898298e-03
2.081148521386770589e-02,6.100071199926956379e-03,1.282854428584251361e-02,8.185920367914304233e-03,3.492901586363721111e-03,3.879670681748196084e-03
2.089401989651168412e-02,5.982988501824708372e-03,1.429622873021171858e-02,8.549787304565240748e-03,2.413888316428773259e-04,4.071116336877021562e-03
2.055836062545194839e-02,5.349896901740849343e-03,1.426253303767766913e-02,7.698320226561942634e-03,6.365141370889327872e-04,4.816087788823199614e-03
2.188714736771016356e-02,5.989012531810378008e-03,1.516238251211959528e-02,9.263106373941301652e-03,5.160099403597909022e-04,4.337942226991990322e-03
2.233851001087593796e-02,8.050775137307848717e-03,1.649089822570069461e-02,9.076484320903929412e-03,1.490728376134975355e-04,4.973502176107189900e-03
2.211017520472494460e-02,9.596587781343103238e-03,1.619961659220037209e-02,1.033953209745692645e-02,2.691763820411151461e-04,7.062695422151305143e-03
2.251570709653976168e-02,1.059402170404845356e-02,1.733760014571606237e-02,8.461196519342965155e-03,-6.232802265699699616e-04,8.780487888569186994e-03
2.315695007976613720e-02,1.013688789425505089e-02,1.816580909382703099e-02,8.512115865251421512e-03,-3.632168038356362646e-04,8.993483937481835250e-03
2.308176116264181246e-02,1.123102549198048798e-02,2.002121742694566373e-02,7.405562950742093642e-03,-1.123101099250648979e-03,1.017096128778754299e-02
2.426725210483388073e-02,1.185786526934891859e-02,1.909172260099279914e-02,6.692177486184914918e-03,-1.003151500940105238e-03,1.079773504292566577e-02
2.590915402476606094e-02,1.241064241890430138e-02,1.750084199854236300e-02,5.506061871394960991e-03,-4.157531956498452174e-04,9.316092215540611177e-03
2.660990474331632188e-02,1.219687946888624655e-02,1.951864716668522820e-02,5.207956181349263428e-03,-1.078572425176132447e-03,9.690828381715942130e-03
2.639445680538618152e-02,1.074681257929782814e-02,2.074472605162677730e-02,4.368669135792114036e-03,-1.920575943013926815e-03,1.046992379101385762e-02
2.606770176676730111e-02,9.905650985656811597e-03,1.873944116599887688e-02,3.221309065330549455e-03,8.667365620182313282e-06,1.023939168250601398e-02
2.612959711288337719e-02,1.018688769586835810e-02,1.839979107897944666e-02,4.533819430515234269e-03,4.350984773614961711e-04,9.192949261204889921e-03
2.591756014386224424e-02,1.047339391887470647e-02,1.937902806483860971e-02,3.904803754961784154e-03,1.085754260178312244e-03,1.077278103257735264e-02
2.794565777952225452e-02,1.116722005550861881e-02,1.900961213752284593e-02,4.158768540665082336e-03,1.473474979431769636e-04,1.014765348854982166e-02
2.785973427296861704e-02,1.148294382964320723e-02,1.896630441592542932e-02,2.298285206383182851e-03,-5.082558905474801516e-04,1.188475926599027316e-02
2.635332731493365138e-02,1.068381630020459258e-02,1.748405843805982476e-02,2.546635712093563587e-03,-1.613444946723947945e-04,1.114157739416963069e-02
2.655108404089306581e-02,1.242920511765202400e-02,1.612615401155431324e-02,1.459292045263945207e-03,1.213899196824526567e-03,1.106594969065729725e-02
2.517822042067324045e-02,1.434300240180991746e-02,1.401088284173495485e-02,1.210381009587590010e-03,2.432849663167828760e-03,1.100184231200684870e-02
2.579428612187879485e-02,1.453305313415494474e-02,1.484732324947943445e-02,3.047135432416016483e-03,3.757326199886945606e-03,1.186709800051663488e-02
2.588200010692719849e-02,1.337666984252877493e-02,1.569758997400547834e-02,1.146936460181329333e-03,4.381124290781667104e-03,1.052585669130157858e-02
2.515895267877253996e-02,1.366320173469419072e-02,1.741187882163941492e-02,1.916266661562275250e-03,6.029519987917654478e-03,9.424929895295849902e-03
2.383864789096431028e-02,1.296460547985407545e-02,1.495265008407107958e-02,1.045361965947709483e-03,5.266424826320552366e-03,8.598031349776963372e-03
2.324185477190882088e-02,1.025311199575930018e-02,1.353237056244468994e-02,1.918622349149958980e-03,6.223508245903191030e-03,8.618390352118015380e-03
2.293832555003029114e-02,1.089836692381323212e-02,1.472991726619439848e-02,2.375603500994283822e-03,8.219679358406898478e-03,8.937964958475631827e-03
2.437859789334591645e-02,9.829726332006318706e-03,1.464849839380287337e-02,3.322229878547422206e-03,9.128591413988425274e-03,9.316494960499308378e-03
2.446776700115679479e-02,9.574500037524965451e-03,1.579488930738699032e-02,3.540230679139839964e-03,9.748898745529883253e-03,9.530667473528832076e-03
2.485979710079421617e-02,1.021564744677842633e-02,1.673386090180841584e-02,4.072658481706137486e-03,9.151678904563764066e-03,8.666135608232820170e-03
2.581330302863560355e-02,1.033009966186814420e-02,1.616373864002023167e-02,4.173035259442835557e-03,7.950787270615784080e-03,5.115165935228710957e-03
2.488219458594935138e-02,8.847626466881914134e-03,1.660189537484898711e-02,4.508289059986746866e-03,7.873036693487883361e-03,4.552192512048587603e-03
2.624968283217364931e-02,8.388151743063978344e-03,1.556250937406385149e-02,5.211105005261622465e-03,6.907341565104000922e-03,2.740466789999529765e-03
2.703589981694007327e-02,7.938107446145634127e-03,1.691019247368014469e-02,5.802672365152734477e-03,6.543921313669378084e-03,2.844320602188819217e-03
2.571638923645693658e-02,7.523692453624726550e-03,1.637822669433259062e-02,7.186249315125804379e-03,9.762187180786223092e-03,4.378710731273030912e-03
2.432132425602410997e-02,7.681166392961269115e-03,1.569978940018868993e-02,5.879147379514280611e-03,8.194253401074219276e-03,3.766687724444516862e-03
2.473848704714625910e-02,6.802051155548181037e-03,1.623440531266102244e-02,5.121461312668850775e-03,7.784445346994235508e-03,2.701955170282802424e-03
2.533759203005981481e-02,6.425053244778360789e-03,1.594249481226532941e-02,5.375847773002358741e-03,6.325245976403569281e-03,2.303206676033880702e-03
2.503725024576199110e-02,7.550962155429007810e-03,1.607957099622436825e-02,5.323624517766383478e-03,4.716335844042802983e-03,2.297177157092109359e-03
2.567692599720672667e-02,8.190662317697371478e-03,1.430974593934761750e-02,4.401204446900148538e-03,6.011244206029608093e-03,8.661493878430546328e-04
2.575084126816833824e-02,8.356526774372891736e-03,1.474646437696400247e-02,5.718817369687035496e-03,5.823349987050126762e-03,1.910281088172906261e-03
